"","GEOID","NAME","variable","estimate","moe","geometry","dtech_spring_v","dtech_spring_i","dtech_fall_v","dtech_fall_i"
"1","370630010023","Block Group 3, Census Tract 10.02, Durham County, North Carolina","B01003_001",860,410,list(list(c(-78.878742, -78.878066, -78.876424, -78.870555, -78.872152, -78.873315, -78.874903, -78.878348, -78.878742, 35.992451, 35.994431, 35.994406, 35.993041, 35.991072, 35.988723, 35.988883, 35.988867, 35.992451))),6,NA,"1",1
"2","370630001012","Block Group 2, Census Tract 1.01, Durham County, North Carolina","B01003_001",2051,378,list(list(c(-78.893642, -78.890783, -78.89248, -78.891541, -78.887533, -78.887549, -78.883509, -78.883697, -78.878008, -78.877871, -78.878939, -78.873658, -78.87389, -78.875758, -78.886263, -78.886518, -78.885676, -78.886262, -78.889798, -78.890532, -78.893431, -78.893642, 36.031285, 36.031689, 36.032657, 36.035158, 36.036524, 36.035403, 36.035239, 36.033971, 36.033423, 36.02997, 36.02817, 36.025902, 36.024658, 36.0242, 36.019999, 36.020794, 36.024589, 36.02758, 36.026993, 36.030508, 36.030106, 36.031285
))),23,12,"1",1
"3","370630010022","Block Group 2, Census Tract 10.02, Durham County, North Carolina","B01003_001",674,241,list(list(c(-78.872152, -78.870555, -78.870277, -78.869184, -78.862791, -78.862335, -78.860762, -78.863013, -78.863488, -78.863833, -78.869253, -78.868739, -78.868707, -78.871063, -78.870849, -78.873315, -78.872152, 35.991072, 35.993041, 35.993837, 35.992729, 35.991222, 35.987978, 35.985811, 35.981511, 35.981569, 35.981554, 35.981585, 35.985271, 35.986563, 35.986129, 35.988617, 35.988723, 35.991072))),3,NA,"5",4
"4","370630018021","Block Group 1, Census Tract 18.02, Durham County, North Carolina","B01003_001",2272,685,list(list(c(-78.86433, -78.862429, -78.861608, -78.856698, -78.852047, -78.84665, -78.842363, -78.842011, -78.840876, -78.839296, -78.837295, -78.836159, -78.832893, -78.832546, -78.831177, -78.830499, -78.830524, -78.830965, -78.836781, -78.83813, -78.842343, -78.842199, -78.851763, -78.8531, -78.851584, -78.8523, -78.862791, -78.863095, -78.863487, -78.86433, 36.005395, 36.005538, 36.005453, 36.004481, 36.004551, 36.006164, 36.006025, 36.0061, 36.006361, 36.007018, 36.004098, 36.003662, 36.00229, 
36.001783, 35.999535, 35.99793, 35.997573, 35.995983, 35.994091, 35.992451, 35.992365, 35.99634, 35.996548, 35.992545, 35.992521, 35.98884, 35.991222, 36.001246, 36.003486, 36.005395))),2,2,"1",1
"5","370630020172","Block Group 2, Census Tract 20.17, Durham County, North Carolina","B01003_001",1425,247,list(list(c(-78.971259, -78.96935, -78.968169, -78.968313, -78.958725, -78.958086, -78.948798, -78.942454, -78.940289, -78.939283, -78.94017, -78.944074, -78.946231, -78.953161, -78.955725, -78.960513, -78.965093, -78.969982, -78.969975, -78.972073, -78.971259, 35.983552, 35.98494, 35.987134, 35.989718, 35.984171, 35.983832, 35.979584, 35.977584, 35.976899, 35.976424, 35.975886, 35.975409, 35.975832, 35.974526, 35.973479, 35.974046, 35.975549, 35.975554, 35.979664, 35.982081, 35.983552))),7,2,"1",1
"6","370630020251","Block Group 1, Census Tract 20.25, Durham County, North Carolina","B01003_001",2671,514,list(list(c(-78.9252, -78.922737, -78.921935, -78.921689, -78.921162, -78.920255, -78.919207, -78.913207, -78.906947, -78.908617, -78.908678, -78.910896, -78.910895, -78.92315, -78.919899, -78.921848, -78.922429, -78.921721, -78.922365, -78.925423, -78.9252, 35.941412, 35.943625, 35.945737, 35.945994, 35.945445, 35.943481, 35.942595, 35.94145, 35.939558, 35.935579, 35.933775, 35.92805, 35.926241, 35.926561, 35.929028, 35.929694, 35.93083, 35.932645, 35.935916, 35.938285, 35.941412))),2,NA,"54",47
"7","370630003013","Block Group 3, Census Tract 3.01, Durham County, North Carolina","B01003_001",681,164,list(list(c(-78.918167, -78.910909, -78.911087, -78.912356, -78.918402, -78.918167, 36.0135, 36.013213, 36.00994, 36.00966, 36.009875, 36.0135))),3,4,"1",1
